O	 D	 AMOEBA	 FlowValue
108	101	-1	154.5421338
19	121	-1	123.2071547
23	125	-1	99.98833469
100	29	-1	181.9068802
144	73	-1	32.28896471
19	126	-1	80.54123711
84	21	-1	73.04099748
116	83	-1	155.4776728
136	49	-1	58.80728596
28	103	-1	150.0775401
19	135	-1	87.17350797
131	20	-1	44.57139037
45	17	-1	19.33699877
134	146	-1	83.42649292
104	55	-1	166.3693054
32	121	-1	50.73235783
19	31	-1	165.5306515
147	82	-1	142.0369187
116	50	-1	17.33114268
13	33	-1	111.0987668
2	133	-1	79.6455051
108	73	-1	59.1964353
141	101	-1	44.15489537
63	62	-1	161.8224807
80	62	-1	161.8224807
100	49	-1	10.22735408
